"","Time","Abundance"
"1",143.728534930474,0.471519762270388
"2",119.733833137879,0.538009123972515
"3",95.7090802479477,0.713541038866132
"4",71.7495602278439,0.652370826100175
"5",47.8252219802312,0.463541038866132
"6",23.9741790919752,0.00875380482358001
"7",9.91979393533256,0.0060942303554945
"8",9.09302228178925,0.0060942303554945
"9",8.26625062824595,0.0060942303554945
"10",7.71506952588374,0.0060942303554945
"11",6.88829787234043,0.0060942303554945
"12",5.78593566761603,0.0060942303554945
"13",4.95916401407272,0.0060942303554945
"14",3.3056207069861,0.0060942303554945
"15",1.92766795108058,0.0060942303554945
"16",1.10089629753728,0.0060942303554945
"17",0.274124643993968,0.00609423035549405
