"","Time","Abundance"
"1",479.445727482679,0.0839642940706257
"2",455.427251732102,0.097137504232289
"3",431.408775981524,0.0996440477272855
"4",407.390300230947,0.102150591222281
"5",383.37182448037,0.101990468050611
"6",359.353348729792,0.112497011545607
"7",335.334872979215,0.115003555040602
"8",311.316397228637,0.117510098535599
"9",287.29792147806,0.122683308697262
"10",263.279445727483,0.125189852192258
"11",239.260969976905,0.138363062353921
"12",215.242494226328,0.148869605848917
"13",191.224018475751,0.148709482677247
"14",168.129330254042,0.148555518089102
"15",143.187066974596,0.164389236333906
"16",119.168591224018,0.169562446495568
"17",95.150115473441,0.180068989990564
"18",71.1316397228635,0.158575533485561
"19",47.1131639722861,0.0970820769805576
"20",22.1709006928405,0.0515824618920273
"21",6.46651270207826,0.0408110993054225
"22",-0.923787528868615,0.00876183063721636
