"","Time","Abundance"
"1",144.008579088472,0.319788543286873
"2",120.226595174263,0.384131706825747
"3",96.1586058981233,0.427027149184996
"4",72.1289008042895,0.606651814064353
"5",48.0766756032172,0.705847524520117
"6",24.0447184986595,0.877429293957114
"7",10.3224664879356,0.869386398514754
"8",8.92096514745307,0.864024468219848
"9",8.07646112600536,0.84793867733513
"10",7.2282037533512,0.818448060713146
"11",6.06691689008042,0.670994977603226
"12",4.89436997319034,0.483327417281511
"13",3.99506702412869,0.271531170632718
"14",2.55077747989276,0.113354226932986
"15",1.97501340482574,0.0570539588364715
"16",1.69050938337801,0.0409681679517535
"17",0.846756032171577,0.0275633422144883
"18",0.00450402144771544,0.0195204467721284
