"","Time","Abundance"
"1",-0.648360030511071,1.01803293865069
"2",24.5868293923214,1.04283852184203
"3",74.9936435291126,0.993819345712249
"4",100.228832951945,1.01803293865069
"5",125.193872362065,1.5896527994825
"6",153.519895753877,2.76806853215498
"7",179.207983727435,5.64109191166145
"8",204.824561403509,10.3156931572131
"9",228.724891939995,38.9361827113995
"10",256.5265064836,70.3633128302168
"11",279.4892575642,146.989555199618
"12",305.971904398678,189.422408164989
"13",333.574879227053,253.111472624409
"14",381.081553521485,435.851925977999
