"","Time","Abundance"
"1",1.07526881720429,0.0500340732544498
"2",24.7311827956989,0.0323381552728996
"3",51.6129032258065,0.0385689940839972
"4",74.1935483870968,1.01849546782096
"5",98.9247311827957,1.69805323153062
"6",123.118279569893,3.2148166242299
"7",150.537634408602,4.77922365887973
"8",176.344086021505,5.55265147635064
"9",200.537634408602,5.62804435772753
"10",223.118279569892,6.99375158874631
"11",249.462365591398,7.05801745909103
"12",272.58064516129,7.30757919695033
"13",297.849462365591,7.22043261993237
"14",324.731182795699,7.19180053486809
