"","Time","Abundance"
"1",144.14201183432,0.50733495880832
"2",119.842209072978,0.603286072918994
"3",95.818540433925,0.760239912794686
"4",71.7948717948717,0.800482877338814
"5",47.7712031558183,0.6444393697344
"6",23.7475345167652,0.40882026531301
"7",9.66469428007881,0.191580455541065
"8",8.56015779092698,0.162423663886823
"9",7.73175542406304,0.143871720013516
"10",6.62721893491116,0.120019968147073
"11",5.52268244575933,0.10147325606843
"12",4.69428007889536,0.0776162724073241
"13",3.58974358974351,0.0484594807530831
"14",2.20907297830371,0.0352230402568996
"15",0.552268244575856,0.0193393116614797
