"","Time","Abundance"
"1",479.56561263851,-0.824344736705479
"2",455.556374536252,-0.835811883815928
"3",430.608584555662,-0.828935527987504
"4",407.498587258299,-0.810131136512344
"5",383.435296430063,-0.757033341315181
"6",359.401488906907,-0.739496473314102
"7",334.458612810496,-0.738801869623467
"8",311.338787744773,-0.710718211719315
"9",285.45735977003,-0.693919256658696
"10",286.376256111643,-0.688634446200751
"11",263.246603277561,-0.65164817528862
"12",239.173484680966,-0.596453407646477
"13",190.142748335422,-0.529927661669093
"14",215.12493550527,-0.567327645597642
"15",167.931991842952,-0.493936548068003
"16",142.998943514901,-0.502143573695522
"17",117.992186924154,-0.446070073418382
"18",94.0419154320533,-0.505467738124916
"19",69.3250780079114,-0.73144815825584
"20",71.1825262278568,-0.74261526662458
"21",46.2543917839857,-0.758815868876129
"22",23.9944964497187,-4.11115203642685
"23",7.38065403798433,-4.75238466277829
"24",-0.00491388417974292,-5.10444176902955
