"","Time","Abundance"
"1",143.912175648703,-2.44966665972356
"2",119.880239520958,-2.38956065238814
"3",95.8483033932135,-2.17983375902684
"4",71.8163672654691,-2.0266449235868
"5",47.7844311377246,-2.06807195473375
"6",24.0319361277445,-1.94860916482625
"7",10.059880239521,-2.13361968444816
"8",8.94211576846311,-2.30567646256306
"9",7.82435129740523,-2.48113107069665
"10",6.70658682634732,-2.61793477526765
"11",5.58882235528944,-2.82036167701229
"12",4.19161676646712,-3.01819873834102
"13",3.3532934131737,-3.33765324081114
"14",1.95608782435133,-3.69590285177227
"15",0.558882235528927,-4.08615975862136
