"","Time","Abundance"
"1",177.74124643994,-1.40463784894676
"2",156.371251465907,-1.33152987401163
"3",142.820405428045,-1.08310995656006
"4",141.184453007204,-0.696923287182639
"5",143.368654716033,-0.375500619937292
"6",143.869994974032,-0.151034964999077
"7",68.7510470765622,-0.858853721934237
"8",52.2859775506785,-1.1649274456961
"9",40.3857430055286,-1.44894608903235
"10",30.3472105880382,-1.76616279297702
"11",20.9566091472608,-2.20893415614671
"12",13.5244597084939,-2.73946550488228
"13",7.67842184620537,-3.42068682189435
"14",4.34201708828948,-4.09040065598447
"15",1.57145250460712,-4.73826683614629
