"","Time","Abundance"
"1",10.2371806597159,1.04741012664366
"2",23.7653191878544,1.04741012664366
"3",36.6075239314676,1.45928018930387
"4",49.4687823913176,2.09409597840851
"5",62.1966648375099,9.80815413999675
"6",75.2675141759649,19.4472178051303
"7",88.5797105867529,55.9202650203327
"8",101.148812064305,102.546380035129
"9",114.194256447778,195.554509214415
"10",124.819878869175,289.185913336264
"11",161.923815620999,351.667393181718
"12",174.372243562384,535.53245749895
"13",202.565392354125,384.027117727688
