"","Time","Abundance"
"1",671.489436004889,0.392999873278714
"2",646.184738955823,0.394739003713497
"3",622.077876724288,0.399956395017845
"4",599.193294918805,0.396478134148279
"5",573.892090099528,0.396478134148279
"6",551.007508294045,0.392999873278714
"7",526.855247075257,0.420825960235236
"8",502.78330714161,0.408652047191758
"9",477.457656713812,0.420825960235236
"10",454.555613759385,0.426043351539583
"11",431.674524183691,0.420825960235236
"12",406.387288283569,0.413869438496105
"13",382.297887200978,0.41039117762654
"14",358.180548280077,0.420825960235236
"15",334.080670508119,0.422565090670018
"16",311.140213026017,0.446912916756974
"17",287.054304173214,0.441695525452627
"18",262.950934171468,0.445173786322192
"19",238.892963156976,0.426043351539583
"20",214.86991444037,0.389521612409149
"21",190.857342413131,0.347782481974366
"22",166.883184913567,0.286912916756974
"23",144.106862231535,0.229521612409149
"24",118.966299982539,0.149521612409149
"25",96.256329666492,0.0590868298004527
"26",72.2297887200978,0.0243042211048008
"27",48.1508643268727,0.0156085689308875
"28",24.0614632442815,0.0121303080613224
"29",-1.23275711541822,0.00865204719175705
